d,test_loss_orig,test_loss_cp
0,0.028753209859132767,0.02825482375919819
10,0.0032479381188750267,0.0035328734666109085
20,0.0033195330761373043,0.0035246945917606354
30,0.0032603146973997355,0.003454561810940504
40,0.0031561260111629963,0.003359205322340131
50,0.003049230668693781,0.003223410341888666
60,0.002928884234279394,0.003187772585079074
70,0.003038007766008377,0.003355875611305237
80,0.0033174476120620966,0.0036098251584917307
90,0.0033677765168249607,0.003610473359003663
100,0.003574390895664692,0.0038164807483553886
110,0.003196605248376727,0.00334518076851964
120,0.0025396940764039755,0.0026895031332969666
130,0.002076074481010437,0.0022388286888599396
140,0.001917302142828703,0.002125268569216132
150,0.0015795306535437703,0.0018188299145549536
160,0.0013338562566787004,0.0015240578213706613
170,0.001164012704975903,0.0013359235599637032
180,0.0010413042036816478,0.00122122373431921
190,0.000989607535302639,0.0011716187000274658
200,0.0009780734544619918,0.0011591496877372265
