d,test_loss_orig,test_loss_cp
0,0.018011923879384995,0.01812920719385147
10,0.005305917467921972,0.0058359852991998196
20,0.005335341207683086,0.005840727128088474
30,0.005296027287840843,0.005748247727751732
40,0.005185071378946304,0.005660219583660364
50,0.005058482754975557,0.005566336680203676
60,0.004966311622411013,0.005538105498999357
70,0.0049201082438230515,0.005577626172453165
80,0.004869681783020496,0.005493482109159231
90,0.004554660525172949,0.005114339757710695
100,0.004098598845303059,0.004791745450347662
110,0.0038414057344198227,0.004577974323183298
120,0.003672255203127861,0.004430592525750399
130,0.003498984035104513,0.004198113456368446
140,0.003139047184959054,0.0038381852209568024
150,0.0029042931273579597,0.0036735101602971554
160,0.002813411643728614,0.0036074600648134947
170,0.002713570138439536,0.003497377270832658
180,0.0026601485442370176,0.0034527136012911797
190,0.0025398002471774817,0.0033435244113206863
200,0.0025276998057961464,0.003331235609948635
