d,test_loss_orig,test_loss_cp
0,0.03067043051123619,0.03128775954246521
10,0.00407976983115077,0.004171237349510193
20,0.004231567960232496,0.004267155658453703
30,0.004072372801601887,0.004170304164290428
40,0.0039034520741552114,0.0040308828465640545
50,0.0037377483677119017,0.0038184321019798517
60,0.0035311959218233824,0.0035693487152457237
70,0.0031788863707333803,0.003197051351889968
80,0.0027362399268895388,0.002862383145838976
90,0.0025044225621968508,0.0027307162526994944
100,0.0027341912500560284,0.003074820153415203
110,0.0032487481366842985,0.0034967197570949793
120,0.002997489646077156,0.003055548993870616
130,0.0019163789693266153,0.002020641230046749
140,0.0013779718428850174,0.0015254875179380178
150,0.0012778918026015162,0.001437539467588067
160,0.0012085611233487725,0.00133904826361686
170,0.0008562967414036393,0.0010244096629321575
180,0.0007801515166647732,0.0009392741485498846
190,0.0006643095402978361,0.0008143419399857521
200,0.0006358923274092376,0.0007867176318541169
