d,test_loss_orig,test_loss_cp
0,0.022138334810733795,0.021867062896490097
10,0.005304676480591297,0.0054609510116279125
20,0.0053931958973407745,0.0055589512921869755
30,0.005317319184541702,0.00549869891256094
40,0.005184476729482412,0.005379879381507635
50,0.005040467716753483,0.00523447385057807
60,0.004881224595010281,0.005072114989161491
70,0.0047226231545209885,0.004915975499898195
80,0.004545082803815603,0.004753663204610348
90,0.004350509028881788,0.004540873691439629
100,0.004140697419643402,0.004333809018135071
110,0.0039466074667871,0.004144484642893076
120,0.003706238931044936,0.003922058269381523
130,0.0034711326006799936,0.003745333757251501
140,0.0033237477764487267,0.0035796035081148148
150,0.0031771960202604532,0.0034462176263332367
160,0.0031332848593592644,0.0033868802711367607
170,0.002912444993853569,0.0031603502575308084
180,0.002795333508402109,0.0030460406560450792
190,0.0027547848876565695,0.003004412166774273
200,0.002757379552349448,0.003006835002452135
