d,test_loss_orig,test_loss_cp
0,0.033967927950620654,0.034565408754348756
20,0.02407398963868618,0.024356038153171538
40,0.026007040897011755,0.02580899848341942
60,0.02237039529979229,0.021647723370790482
80,0.019873591780662538,0.019031122091412545
100,0.016078292059898375,0.014169758570194244
120,0.01499704165905714,0.013766302879154682
140,0.01585485017299652,0.01582040479183197
160,0.010006232933700085,0.010298302066326141
180,0.010882131485641003,0.01097479381710291
200,0.01172981267273426,0.011928189824521542
220,0.010607684609293937,0.011203961741924286
240,0.009230560520291328,0.009253805206716061
260,0.008394589383900166,0.008339243541657925
280,0.007846329398453235,0.007807948145270347
300,0.0074369729548692705,0.007408691604435444
320,0.007085471414774656,0.007031064654886722
340,0.006801818376779557,0.00666749398112297
360,0.006565159125626087,0.006386384902149439
380,0.006381828162074089,0.006090775109082461
400,0.006236635607481003,0.005958891805261373
420,0.006129095800966025,0.005868705397844315
440,0.0060331854872405525,0.005792954328656196
460,0.005984622775763273,0.0057762070834636685
480,0.005947248096764088,0.005772166210412979
500,0.005946706037223339,0.005819144632667303
520,0.005952377668023109,0.005877581401914358
540,0.005972590082883835,0.005909422925859689
560,0.006005864635109902,0.005977069997042417
580,0.006041232068091631,0.0060359218120574955
600,0.006079483799636364,0.006118905458599329
620,0.006129484205693006,0.006229964467138052
640,0.0061844467148184775,0.006317686735838652
660,0.006236807277798653,0.0064368463329970834
680,0.006312138590216637,0.006545569095015526
700,0.006407024738192558,0.006684807684272528
720,0.006524166353791952,0.006845928592979908
740,0.006707534777373076,0.007017069365084171
760,0.006916610429435969,0.007207182480394841
780,0.007159772762656212,0.00741260544359684
800,0.007435192658007145,0.007643327832967043
820,0.0077197165511548515,0.007863676762580872
840,0.007986347244679929,0.008074188204109668
860,0.008216337423026562,0.008240785939991474
880,0.008386237554252147,0.008365160717070103
900,0.00846640236377716,0.00838742648512125
920,0.008396757112443446,0.008314629900455475
940,0.008182110020518303,0.008076711393892764
960,0.007836669661849737,0.0078008469611406325
980,0.007474570149183273,0.007506606048345566
1000,0.007159957768023014,0.007290003675222397
1020,0.006906948730349541,0.007061231711506843
1040,0.006676023026555776,0.0068029853023588655
1060,0.006434501548111439,0.006556511794030666
1080,0.006198269558697939,0.006321680446714163
1100,0.005957735205441714,0.006105867996066809
1120,0.00574798743724823,0.00590781250372529
1140,0.005557011806219816,0.005736651557683945
1160,0.0053943031333386895,0.005589149738848209
1180,0.005271900622546673,0.005477386422455311
1200,0.005175321001559496,0.005400930456072092
1220,0.0051078365929424765,0.005337400075793267
1240,0.00506382245272398,0.005299858070164919
1260,0.005053576324880123,0.005307151918113232
1280,0.0050770587682724,0.005338603406399489
1300,0.005125488781183958,0.005391458684951067
1320,0.00519211522936821,0.005469217998534441
1340,0.005282887744903564,0.005548759553581476
1360,0.0053720085434615615,0.005610225109010935
1380,0.005429454965144396,0.005615350433439016
1400,0.005411654092371464,0.005542742937803268
1420,0.005277338173240423,0.005370390562713146
1440,0.005045408165454865,0.005121326023340225
1460,0.00474328704699874,0.004813193378597498
1480,0.004410314406454563,0.004485905485600233
1500,0.004083537268266082,0.004167818129062652
1520,0.003778867170214653,0.0038646131187677385
1540,0.0035142825104296205,0.003608079282566905
1560,0.0033039501406252384,0.0034000187117606403
1580,0.003141742419078946,0.0032415277931839227
1600,0.0030254890494048597,0.0031292711310088634
1620,0.0029478662613779305,0.0030563825208693744
1640,0.002900084613636136,0.003015769275277853
1660,0.002879901022464037,0.003000961907953024
1680,0.0028796301916241647,0.0030023943703621626
1700,0.0028831814646720884,0.003005217596143484
1720,0.002877927639707923,0.0030012457586824893
1740,0.0028605279933661223,0.00298543308340013
1760,0.002830159093812108,0.0029558357153087853
1780,0.002794093679636717,0.002918352422490716
1800,0.0027661946818232537,0.002889388268440962
1820,0.0027532074764370917,0.0028760915983468294
1840,0.0027456755883991718,0.002869423469901085
1860,0.0027294861391186716,0.0028545410566031934
1880,0.002706509889662266,0.002831301588192582
1900,0.0026877436321228743,0.00281133109331131
1920,0.002678783557191491,0.002801402810961008
1940,0.0026782152220606805,0.002800189111381769
1960,0.0026791205286979675,0.0028009961992502214
1980,0.002679383484646678,0.002801403370499611
2000,0.0026794466372579337,0.002801508119702339
