d,test_loss_orig,test_loss_cp
0,0.019998394492268562,0.019721711149811746
20,0.045907359606027605,0.04589471148848533
40,0.03655280014872551,0.03615245803594589
60,0.02228339167535305,0.02383029166162014
80,0.009091399137675761,0.011381189534068107
100,0.014399035872519016,0.013323721019923686
120,0.01131985248029232,0.005836745804548264
140,0.0057797739766538144,0.005863626518845558
160,0.008381611834466457,0.012266276228427887
180,0.025473380208015442,0.025738072666525842
200,0.02230678872168064,0.02165990400314331
220,0.018704591807723044,0.017867141431570054
240,0.015051957842707634,0.014075606526434421
260,0.012299224551022054,0.011400326465070248
280,0.010662941816449166,0.009895424132049083
300,0.009659822517633438,0.008958489291369914
320,0.0089486439794302,0.008261748044192791
340,0.008509626191854478,0.007907784180343151
360,0.0081480331286788,0.007658342157304287
380,0.007905239988863468,0.007480374907702207
400,0.007689540809392929,0.0074062350302934645
420,0.007496540766954422,0.00725134465098381
440,0.007331428292393684,0.007173232889920473
460,0.007186404014378786,0.007075735691189766
480,0.00708711808770895,0.00703734107837081
500,0.006996451497077942,0.006985095746070147
520,0.0069420276448130605,0.00695153948739171
540,0.006850675827264786,0.006888645253330469
560,0.0068166109792888166,0.006868312568217516
580,0.006781297496706248,0.006801511976867914
600,0.0067527017273008826,0.006748691640794277
620,0.006722521609067917,0.006690468071401119
640,0.006685377797484398,0.00662742970585823
660,0.00663789331689477,0.006576672524213791
680,0.00660975660905242,0.006510842971503734
700,0.006547532535344363,0.006462721180170774
720,0.006481077843904495,0.0063407190814614295
740,0.006390728739649057,0.006241850633919239
760,0.006311153765022754,0.006148867300897837
780,0.006216058801114559,0.006072465339303017
800,0.006092517577856779,0.005952943183481693
820,0.005967576076090336,0.005866925717890262
840,0.005848381569981575,0.005773784730583429
860,0.005729007635265589,0.005688741382956505
880,0.005575962129235268,0.005544196629524231
900,0.005442617693543434,0.0054449244320392606
920,0.00530313413888216,0.005319017463922501
940,0.005159100076556206,0.005172956830263138
960,0.005015319999307394,0.00505155685544014
980,0.004877800565958023,0.004939669189602137
1000,0.004743911574780941,0.0048177459076046945
1020,0.004618603686988354,0.0047018567495048045
1040,0.004508652948588133,0.004617542119324207
1060,0.0044121601149439815,0.004531748169660568
1080,0.004334397115558386,0.004470136585831642
1100,0.0042666314207017424,0.004414417764544487
1120,0.004214867047965526,0.004369950463622809
1140,0.00416912450119853,0.004332777681201696
1160,0.004133571027964354,0.004310795536637306
1180,0.00410430988073349,0.004288784331083297
1200,0.004076635360717774,0.004271121542900801
1220,0.004052383153885603,0.004246515457332134
1240,0.004024172876030207,0.004224803227186203
1260,0.003991676270216704,0.004208676364272833
1280,0.003962363102287054,0.0041911818087100984
1300,0.003946540121734142,0.00422268208861351
1320,0.003973247600346804,0.004291015526652336
1340,0.00405371385216713,0.004379861526191234
1360,0.004169130643457174,0.004480002383887768
1380,0.004264948283135891,0.004536606679856777
1400,0.00431941854506731,0.004553900679200888
1420,0.004333032447099686,0.0045378082528710366
1440,0.004305737264454365,0.004507761412858963
1460,0.004272124247252941,0.004488154652714729
1480,0.004252358744293451,0.0044858399614691735
1500,0.004249245147407055,0.004500495950132608
1520,0.004270075337588787,0.004552090983837843
1540,0.0043107840232551094,0.0045873799294233325
1560,0.004355855184793473,0.00461415668874979
1580,0.004386629818379879,0.004621484409272671
1600,0.004390940190851688,0.0045925850905478
1620,0.004362724333256483,0.004537598755955696
1640,0.004279681539535523,0.004430848958343268
1660,0.004136076408624649,0.004265085531771183
1680,0.003948680253326893,0.004071502527594566
1700,0.0037475818749517203,0.003877709234878421
1720,0.0035662607561796904,0.0037095223791897298
1740,0.003421965754777193,0.0035762351118028162
1760,0.0033155076090246437,0.003479610015079379
1780,0.0032449390046298504,0.0034193681750446557
1800,0.0032077065408229826,0.0033906922448426486
1820,0.0031984316419810055,0.003388100144267082
1840,0.0032050272915512324,0.0033979565154761077
1860,0.003207560026273131,0.0033996930919587614
1880,0.003197392772138119,0.003388138147443533
1900,0.0031806382644921543,0.0033704424772411585
1920,0.0031661349646747113,0.003355445384606719
1940,0.003157366805151105,0.003346348476037383
1960,0.003152995099872351,0.003341852567717433
1980,0.003151454686373472,0.003340343429893255
2000,0.0031512688767164946,0.0033401820186525584
