d,test_loss_orig,test_loss_cp
0,0.05795890012383461,0.05779120924472809
20,0.012580746552348136,0.012504529705643653
40,0.011672733406722546,0.011740006892383099
60,0.01170819781422615,0.012254775865375996
80,0.012545109543204308,0.012569465443491936
100,0.011833677858114242,0.011516767631471157
120,0.01101340661495924,0.010910141825675965
140,0.010792381751537322,0.010686907862126827
160,0.010546058785915375,0.010414768075942993
180,0.010303456975519657,0.010247299912571907
200,0.010113523578643799,0.01011701248884201
220,0.00996608312278986,0.009993794687092303
240,0.00982324290573597,0.009883803667128085
260,0.009699519997835158,0.009789435391128063
280,0.009602734234929085,0.00970448611676693
300,0.00951319343149662,0.009636018793284892
320,0.009432765375077725,0.009576317036151886
340,0.009366370901465417,0.009524109372496604
360,0.009319480705261231,0.009461244602501393
380,0.00927535424232483,0.009419227999448776
400,0.009225642602145671,0.009364618675410748
420,0.009177568224072456,0.009328685565292835
440,0.009135854150354863,0.009286432191729546
460,0.009109816429018975,0.009239932531118393
480,0.009081600192189216,0.00918703103363514
500,0.00904055443406105,0.009141927729547025
520,0.009000225833058357,0.009099312575161457
540,0.008973445232212543,0.00906352589726448
560,0.008940510030090809,0.009012740460038185
580,0.008902172993123531,0.008952678947150707
600,0.008869118981063366,0.008917999632656574
620,0.008821178629994392,0.008866094456613063
640,0.008793511244654656,0.008815697687864303
660,0.00875147367566824,0.008767484714090824
680,0.008704193964600563,0.00870663578659296
700,0.008669212834537029,0.008648662984371185
720,0.008614842911064624,0.008605904610455037
740,0.008567384980618953,0.008555702587962151
760,0.008525521717965603,0.008503534291684628
780,0.00846919672191143,0.008447091799229383
800,0.008415161105245351,0.00842127237096429
820,0.008357429410517215,0.008387298826873302
840,0.008297698645293713,0.00833363211080432
860,0.008224449327588082,0.008276958495378494
880,0.008160335943102837,0.008242476586252451
900,0.008079184722155332,0.008193963643163443
920,0.007998561763763427,0.008136023546010255
940,0.007913898849487304,0.00807487733438611
960,0.007820299798250198,0.008007379105687142
980,0.0077139948412776,0.007947378346323968
1000,0.007616312597692013,0.007864603239297868
1020,0.007513631012290716,0.007787143193930387
1040,0.007396469827741384,0.007713641951233149
1060,0.007277247884124517,0.007627122298628092
1080,0.007158066657930612,0.007520617074519396
1100,0.007031629119813442,0.007423622376471758
1120,0.006913390797376633,0.007310928060859442
1140,0.006787116640806198,0.007209371057152748
1160,0.006660146929323673,0.007093517941236496
1180,0.006539525273442268,0.006995468910038471
1200,0.00642339800298214,0.006893632286787033
1220,0.006316268935054541,0.006792974492162466
1240,0.00620513477101922,0.006700817873328924
1260,0.006108598174154758,0.006617551993578673
1280,0.006019719809293747,0.006550376412272453
1300,0.005941366220265627,0.006499405892938376
1320,0.005877768658101559,0.006451703179627657
1340,0.005829578379541635,0.0064187435351312164
1360,0.005789456057548523,0.00639156244173646
1380,0.005766591411828995,0.0063750887021422386
1400,0.005747797035425902,0.0063590453661978245
1420,0.005735071717202663,0.0063476102635264394
1440,0.005726126004010439,0.00633709287121892
1460,0.005714242097735405,0.006326102966070175
1480,0.0056999925583600996,0.006313312918692827
1500,0.005685003498196602,0.006298786967247724
1520,0.005667679204046726,0.0062796419471502305
1540,0.005647001371532678,0.00626313684284687
1560,0.005624433868378401,0.006247657967358828
1580,0.005605817598849535,0.006230597972124815
1600,0.0055843609690666195,0.006218463890999556
1620,0.005562384036183358,0.006203237986564636
1640,0.0055400241866707806,0.00618694888651371
1660,0.005518686746805906,0.006172816480696201
1680,0.005502866517752409,0.006161480851471424
1700,0.005490318685770035,0.0061530451491475105
1720,0.005481184054166079,0.006144197271019221
1740,0.00547176259085536,0.006134593716263771
1760,0.00546055321842432,0.00612040211930871
1780,0.0054451509721577165,0.006102441956847906
1800,0.005427353034168482,0.0060824917770922185
1820,0.005409877652674914,0.006065820356458426
1840,0.005396340673416853,0.006053144647181034
1860,0.00538726145029068,0.006044254995137453
1880,0.005382977409660816,0.006040010769665241
1900,0.005381418243795634,0.006038398518413306
1920,0.00538181550130248,0.006038608263432979
1940,0.005382212126255035,0.006039081877470017
1960,0.005381923005729913,0.0060389428168535235
1980,0.0053819417424499985,0.006038997051864862
2000,0.005381988908350468,0.006039020681381226
