m,k,d,orig,comp
1,3,64000,0.4999476299356903,0.49994762993569086
1,3,128000,0.5000278914552768,0.5000278914552755
1,3,128000,0.49993909339165776,0.4999390933916585
1,3,128000,0.49997194798262484,0.49997194798262695
1,3,128000,0.5001452591083646,0.5001452591083663
1,3,128000,0.49998880037550564,0.49998880037550364
1,3,128000,0.5000004701980316,0.5000004701980307
1,3,128000,0.49993949410285116,0.4999394941028514
1,3,128000,0.49998848645768024,0.49998848645767824
1,3,128000,0.5000217572303495,0.5000217572303488
1,3,128000,0.49994583283145466,0.4999458328314554
1,3,128000,0.49997757928270004,0.4999775792826988
1,3,128000,0.4999766224114257,0.49997662241142615
1,3,128000,0.500010049287268,0.5000100492872698
1,3,128000,0.5000219017423273,0.5000219017423287
1,3,128000,0.5000913604952162,0.5000913604952169
1,3,128000,0.49985315617865655,0.49985315617865766
1,3,128000,0.49985701099197766,0.4998570109919778
1,3,128000,0.4999574913446008,0.49995749134460177
1,3,128000,0.5000566951979813,0.5000566951979827
1,3,128000,0.5000253377783749,0.5000253377783747
1,4,1000,0.5000138577341884,0.500013857734232
1,4,1000,0.5006367492565126,0.5006367492565003
1,4,1000,0.4993107741741304,0.49931077417419856
1,4,1000,0.4986766267991647,0.4986766267991351
1,4,1000,0.5003899023194711,0.50038990231941
1,4,1000,0.49989259229580174,0.4998925922958019
1,4,1000,0.49945696236731385,0.4994569623673228
1,4,1000,0.49996768942861014,0.49996768942859954
1,4,1000,0.49981136406110804,0.49981136406107735
1,4,1000,0.5012784915648004,0.5012784915648096
1,4,1000,0.49992276578563727,0.4999227657857189
1,4,1000,0.5002684551377586,0.5002684551377882
1,4,1000,0.4997469339433679,0.49974693394337333
1,4,1000,0.4974211137245766,0.49742111372446285
1,4,1000,0.4989264853755173,0.49892648537555145
1,4,1000,0.5001242425096437,0.500124242509595
1,4,1000,0.49959600174865776,0.4995960017487009
1,4,1000,0.4996010884956961,0.499601088495659
1,4,1000,0.4999570598099913,0.4999570598099795
1,4,1000,0.4988805802014617,0.4988805802014721
1,4,2000,0.5003906141095392,0.5003906141095403
1,4,2000,0.5000462467531176,0.5000462467531186
1,4,2000,0.5002670399976572,0.5002670399976556
1,4,2000,0.5001114922472125,0.500111492247213
1,4,2000,0.499988049889013,0.499988049889012
1,4,2000,0.5000979936063809,0.500097993606381
1,4,2000,0.5002986257502003,0.5002986257502015
1,4,2000,0.5005075568506921,0.5005075568506926
1,4,2000,0.5003624707150327,0.5003624707150334
1,4,2000,0.5001103064522211,0.5001103064522218
1,4,2000,0.49996731492436985,0.4999673149243698
1,4,2000,0.49962860434932127,0.49962860434932127
1,4,2000,0.5004961240731856,0.5004961240731844
1,4,2000,0.5025673341075657,0.502567334107564
1,4,2000,0.5006134553585491,0.5006134553585495
1,4,2000,0.500253951176831,0.5002539511768366
1,4,2000,0.5000817248716574,0.5000817248716575
1,4,2000,0.4997275462642337,0.49972754626423377
1,4,2000,0.4999714814254728,0.4999714814254741
1,4,2000,0.49998832028007767,0.4999883202800772
1,4,4000,0.4989269402614176,0.49892694026141743
1,4,4000,0.49993655760170397,0.4999365576017043
1,4,4000,0.5001968106358322,0.5001968106358323
1,4,4000,0.5000709320142035,0.5000709320142037
1,4,4000,0.49976739568216577,0.4997673956821658
1,4,4000,0.5002036782607225,0.5002036782607225
1,4,4000,0.5004932446421465,0.5004932446421462
1,4,4000,0.49953946970993623,0.4995394697099365
1,4,4000,0.5000990303072743,0.5000990303072744
1,4,4000,0.4999209555948623,0.4999209555948625
1,4,4000,0.5000490987983428,0.5000490987983427
1,4,4000,0.5003160269163909,0.5003160269163913
1,4,4000,0.5000978005409358,0.5000978005409356
1,4,4000,0.5000631915636459,0.5000631915636458
1,4,4000,0.4998971807554671,0.4998971807554673
1,4,4000,0.5001493451820185,0.5001493451820185
1,4,4000,0.49998608563112035,0.4999860856311206
1,4,4000,0.5000454629919864,0.5000454629919863
1,4,4000,0.5002591363802439,0.5002591363802434
1,4,4000,0.5002370231197913,0.5002370231197911
1,4,8000,0.49996964894819756,0.49996964894819756
1,4,8000,0.4999761974745888,0.4999761974745884
1,4,8000,0.5000165016087152,0.5000165016087149
1,4,8000,0.49996407128062903,0.4999640712806288
1,4,8000,0.5004222256160534,0.5004222256160541
1,4,8000,0.5003856419693979,0.5003856419693974
1,4,8000,0.4999737019139547,0.49997370191395485
1,4,8000,0.49987885552428907,0.49987885552428934
1,4,8000,0.5000446426588188,0.5000446426588184
1,4,8000,0.49952244518292316,0.4995224451829229
1,4,8000,0.4999172846820196,0.4999172846820198
1,4,8000,0.5000343118928549,0.5000343118928546
1,4,8000,0.4992027498162683,0.49920274981626866
1,4,8000,0.5002012372637755,0.500201237263775
1,4,8000,0.5004725134401936,0.5004725134401936
