epoch,train_loss_orig,test_loss_orig,train_loss_cp,test_loss_cp,train_loss_naive,test_loss_naive
0,31.447729110717773,22.398937225341797,29.077503204345703,22.398937225341797,29.684986114501953,22.398937225341797
1,19.84003257751465,11.843125343322754,17.725234985351562,11.889623641967773,14.305962562561035,11.836482048034668
2,14.871969223022461,5.7234296798706055,13.566353797912598,5.801141738891602,13.128957748413086,5.787181377410889
3,12.611246109008789,2.578521728515625,13.003549575805664,2.681133508682251,12.099403381347656,2.6401560306549072
4,10.464536666870117,1.2137031555175781,10.566266059875488,1.2142926454544067,9.914273262023926,1.244510293006897
5,10.856553077697754,0.6236139535903931,8.991412162780762,0.625390887260437,10.961926460266113,0.6667892336845398
6,9.669108390808105,0.37123018503189087,9.769495010375977,0.37048250436782837,10.436983108520508,0.37276366353034973
7,9.912684440612793,0.26519444584846497,9.18819522857666,0.24067437648773193,9.682040214538574,0.23652604222297668
8,9.009978294372559,0.2040620893239975,8.854835510253906,0.18127119541168213,10.668206214904785,0.15458324551582336
9,9.268841743469238,0.15037670731544495,9.677864074707031,0.1455172896385193,9.263803482055664,0.11392883956432343
10,8.62712287902832,0.11745600402355194,8.767745018005371,0.11796428263187408,10.548006057739258,0.08557801693677902
11,8.270965576171875,0.08848100900650024,9.100275039672852,0.09324859827756882,8.333381652832031,0.07219260185956955
12,8.91793155670166,0.0706767737865448,8.93652629852295,0.07693272829055786,10.144012451171875,0.06371832638978958
13,8.224405288696289,0.0642772763967514,11.024653434753418,0.0676528587937355,10.145123481750488,0.07373765110969543
14,9.424349784851074,0.054586634039878845,9.314299583435059,0.05654848739504814,8.988981246948242,0.07098753750324249
15,10.192980766296387,0.050779737532138824,8.698293685913086,0.05943869799375534,9.413375854492188,0.08960943669080734
16,7.961289882659912,0.045811206102371216,8.587712287902832,0.046895582228899,10.281503677368164,0.09982718527317047
17,7.888885498046875,0.0389791838824749,7.958000183105469,0.039308980107307434,10.018113136291504,0.09212367981672287
18,8.297550201416016,0.043540243059396744,8.380331993103027,0.034501608461141586,9.447321891784668,0.0908108577132225
19,9.224489212036133,0.03725448250770569,8.213902473449707,0.0370723120868206,9.435896873474121,0.09080551564693451
20,9.019972801208496,0.03095579519867897,8.992975234985352,0.036902349442243576,10.304443359375,0.10632800310850143
21,8.431012153625488,0.031080864369869232,8.231475830078125,0.03322096914052963,8.467240333557129,0.13597987592220306
22,8.408134460449219,0.027500413358211517,8.493354797363281,0.03246302902698517,9.432527542114258,0.15070633590221405
23,7.87789249420166,0.03216933086514473,9.649211883544922,0.03453140705823898,8.664691925048828,0.12586934864521027
24,8.875791549682617,0.03148941323161125,9.475223541259766,0.04507453367114067,9.617801666259766,0.1384742558002472
25,8.203760147094727,0.030251745134592056,8.344361305236816,0.03187670558691025,10.22310733795166,0.14611952006816864
26,9.733014106750488,0.031680185347795486,9.19692325592041,0.027387266978621483,9.281534194946289,0.15436044335365295
27,7.832723617553711,0.030351439490914345,8.986246109008789,0.03596174716949463,9.392528533935547,0.1665048748254776
28,7.860894203186035,0.03243754059076309,10.342692375183105,0.04352995380759239,9.313739776611328,0.15456050634384155
29,10.146780014038086,0.031556736677885056,9.195115089416504,0.039379436522722244,8.23554801940918,0.16013433039188385
30,9.691583633422852,0.026132527738809586,10.032249450683594,0.02876708097755909,9.619407653808594,0.15508992969989777
31,10.309755325317383,0.02769291028380394,8.458170890808105,0.03189796954393387,10.263574600219727,0.14454133808612823
32,7.801478385925293,0.03139303997159004,8.505435943603516,0.028840597718954086,9.516901016235352,0.16310936212539673
33,9.276069641113281,0.034557681530714035,9.238110542297363,0.033795878291130066,8.539676666259766,0.15227068960666656
34,10.094884872436523,0.03255858272314072,8.44629192352295,0.033720463514328,9.641072273254395,0.1499428153038025
35,8.419889450073242,0.03273842856287956,9.48164176940918,0.030815891921520233,7.705318450927734,0.16949428617954254
36,8.67953872680664,0.029984230175614357,9.174543380737305,0.02818089909851551,9.927642822265625,0.19494622945785522
37,9.109369277954102,0.028347866609692574,9.265152931213379,0.02989351935684681,9.964044570922852,0.17848433554172516
