d,test_loss_orig,test_loss_cp
0,0.02517151525914669,0.026465197503566743
20,0.01712234382927418,0.01815832295715809
40,0.012663986386358739,0.013094394293427467
60,0.010691029430925847,0.010926915062963963
80,0.009654668121039867,0.00984504909813404
100,0.00908064375668764,0.009303611452877522
120,0.008785060343146325,0.009092935098707676
140,0.008703731796145439,0.009028341285884381
160,0.00848363405764103,0.008715635009109974
180,0.00816966599971056,0.008393161767721176
200,0.0079145009316504,0.008157257573306561
220,0.0077453496962785725,0.00799326594248414
240,0.007613684129714966,0.007889918807148934
260,0.007516891419142485,0.007807162161171437
280,0.007439948400110006,0.00774640224352479
300,0.007378173165768385,0.007691509179025889
320,0.007325317719578743,0.007635698491334915
340,0.007286666678637266,0.007590679734200239
360,0.007242747090756893,0.00755622725263238
380,0.00720817356929183,0.007522082480788231
400,0.007169763100892306,0.007490886452794075
420,0.007152844278514385,0.0074595792733132835
440,0.007127403307706118,0.0074438732378184795
460,0.007110950283706188,0.007413575651496649
480,0.007085897522419691,0.007415283603221178
500,0.0070652961313724515,0.007388213779777288
520,0.0070648006111383435,0.007372488979250193
540,0.007065500310063362,0.007370931938290596
560,0.007056514547020197,0.0073774384342134
580,0.007060507500916719,0.007376737625896931
600,0.007066534088551998,0.007388773575425148
620,0.007066848641633988,0.007389497917890548
640,0.007077141093462706,0.007412239486724139
660,0.0070903645090758805,0.007418754940479994
680,0.007105866968631744,0.007434100617468357
700,0.007127550907433033,0.0074594782397151
720,0.007155506006628275,0.007459859809279442
740,0.007183310793340206,0.00749472015351057
760,0.007208986855298281,0.007495580244064331
780,0.0072396332114934925,0.007522541977465153
800,0.0072606975764036175,0.007532248904556036
820,0.007290603536367416,0.007510651375353336
840,0.007302297871559858,0.007522854870557785
860,0.0073111911378800866,0.007503975484520197
880,0.007316012927889824,0.007490824007987976
900,0.00731951567530632,0.007465928648412228
920,0.00730957503169775,0.0074410587586462495
940,0.007295362874865532,0.007425812882184983
960,0.007277585676312447,0.007412214555591345
980,0.007258735358715057,0.007390763120353222
1000,0.007237380248308182,0.007388304932415485
1020,0.007222173804044723,0.007360475275665522
1040,0.007201804155111313,0.007356609035283327
1060,0.007201767264306545,0.007376664863526821
1080,0.007194853097200394,0.0073681407496333125
1100,0.007192031232267618,0.007387112661451102
1120,0.007201289013773203,0.00741617856323719
1140,0.007206753495335579,0.007427973103523254
1160,0.007228620678186417,0.007462933418899775
1180,0.007240646754205227,0.007507374981045723
1200,0.00725864277407527,0.007524248094111681
1220,0.007265963669866323,0.007546427509188652
1240,0.007270578634738922,0.007552451914548874
1260,0.007271455545723438,0.007549394392222166
1280,0.007244792937487364,0.007531434088945388
1300,0.007217189397662878,0.007503744811564684
1320,0.007182307421416044,0.007459695127606392
1340,0.0071410544879734516,0.007422662503272295
1360,0.007093537110090256,0.007360472412407398
1380,0.007036452850699424,0.00730148184299469
1400,0.006967973300814629,0.007221663008630276
1420,0.006887324787676334,0.007137152726203203
1440,0.006796182651817799,0.007030437991768122
1460,0.006690503308176994,0.006916034758836031
1480,0.0065671113274991515,0.006792758163809776
1500,0.006449135662615299,0.006664989261329174
1520,0.006330579256266356,0.006545524436980486
1540,0.0062201259456574915,0.006436149805784225
1560,0.006121104210615158,0.006338237369805574
1580,0.006034583957493306,0.006254515117406845
1600,0.005958474176377058,0.006184058450162411
1620,0.0058948036916553976,0.006128012750297785
1640,0.005847194860130548,0.006082857646048069
1660,0.005810957276821137,0.006050060696154833
1680,0.005788301388919353,0.006030044428259134
1700,0.005777023889124393,0.006020316287130118
1720,0.005774588552117348,0.0060204449743032455
1740,0.005776904214173555,0.006025176741927862
1760,0.005779622991383075,0.006028490917384624
1780,0.005778905825316906,0.006028271352499724
1800,0.005771645699441433,0.0060218696773052215
1820,0.005760722345113755,0.006011658456921577
1840,0.005748187982290983,0.006000377114862203
1860,0.005736166383326053,0.005989575748890638
1880,0.0057268725208938125,0.0059807202376425265
1900,0.005720328535884619,0.005974732510000467
1920,0.00571687505915761,0.005971726411581039
1940,0.005714828883856535,0.0059699196211993695
1960,0.0057132279388606546,0.005968403263390064
1980,0.005712609911710024,0.005967775989323854
2000,0.005712565129995346,0.005967718756198883
