d,test_loss_orig,test_loss_cp
0,0.04318851977586746,0.04328176751732826
1,0.005669970531016588,0.00590135483071208
2,0.004242925439029932,0.004490298684686422
3,0.0039009363390505314,0.0041219801642000675
4,0.0038500840310007334,0.004039518069475889
5,0.0038809224497526884,0.004023945890367031
6,0.003917844966053963,0.004054560326039791
7,0.003967390861362219,0.00409196550026536
8,0.004019462037831545,0.004158677067607641
9,0.004075920674949884,0.004194850567728281
10,0.004130393732339144,0.004250570200383663
11,0.004181921482086182,0.004279452376067638
12,0.004201818723231554,0.0043207318522036076
13,0.00425535487011075,0.004353953059762716
14,0.00425932090729475,0.004371674731373787
15,0.004270081873983145,0.004416944459080696
16,0.004273999948054552,0.004407947883009911
17,0.004279040731489658,0.00442337105050683
18,0.0042711421847343445,0.004427626263350248
19,0.004285649862140417,0.004445185419172049
20,0.004301303531974554,0.004459376446902752
21,0.004281942266970873,0.00446776719763875
22,0.004291071556508541,0.004472638014703989
23,0.004273205064237118,0.00448343763127923
24,0.00426985090598464,0.004487569909542799
25,0.004279935732483864,0.004501651506870985
26,0.0042762551456689835,0.004485263954848051
27,0.0042786747217178345,0.004493126645684242
28,0.0042571271769702435,0.004471866879612207
29,0.004247142933309078,0.004483174532651901
30,0.004246888216584921,0.004470463842153549
31,0.004249496851116419,0.004471269436180592
32,0.004232483915984631,0.004470620304346085
33,0.0042117261327803135,0.004446306265890598
34,0.004217901732772589,0.004456670489162207
35,0.004203584976494312,0.004450170788913965
36,0.004205768462270498,0.00443621352314949
37,0.004204035736620426,0.004432734567672014
38,0.00419119605794549,0.004413520451635122
39,0.004190686158835888,0.004422771744430065
40,0.004178838338702917,0.004406971391290426
41,0.004182593431323767,0.004411256872117519
42,0.0041435337625443935,0.0043983180075883865
43,0.00415286747738719,0.00438222661614418
44,0.004139841068536043,0.00437247846275568
45,0.004138086456805468,0.004369932226836681
46,0.004137445706874132,0.004368970170617104
47,0.0041397688910365105,0.004343145526945591
48,0.004122713580727577,0.004352353513240814
49,0.004134051501750946,0.004313853103667498
50,0.004104007966816425,0.004314160440117121
51,0.004099174402654171,0.004323793575167656
52,0.004098687320947647,0.004303887952119112
53,0.004057137295603752,0.004288945347070694
54,0.004043064080178738,0.004273776896297932
55,0.004039796069264412,0.00426667183637619
56,0.004040876869112253,0.004248206038028002
57,0.0040206084959208965,0.0042229327373206615
58,0.004020471591502428,0.004216348752379417
59,0.003993796184659004,0.004216071683913469
60,0.003971283324062824,0.004202100448310375
61,0.003963797818869352,0.0041906386613845825
62,0.0039652008563280106,0.004190849605947733
63,0.003937485162168741,0.004164253361523151
64,0.003926261328160763,0.0041634985245764256
65,0.003922253847122192,0.004137088544666767
66,0.003897394984960556,0.0041349115781486034
67,0.0038892673328518867,0.004126076586544514
68,0.003867860184982419,0.004103962332010269
69,0.003836065297946334,0.004095311742275953
70,0.0038313933182507753,0.00407521054148674
71,0.0038264465983957052,0.004065976943820715
72,0.003808393841609359,0.004061562940478325
73,0.003794205840677023,0.004045544192194939
74,0.0037841324228793383,0.0040309978649020195
75,0.0037816190160810947,0.004030965734273195
76,0.003756564576178789,0.004016709979623556
77,0.0037442294415086508,0.004016345366835594
78,0.003744505811482668,0.00399567699059844
79,0.0037337103858590126,0.003981690388172865
80,0.0037174925673753023,0.003972920589148998
81,0.0037211815360933542,0.00396912544965744
82,0.0037160206120461226,0.003974554128944874
83,0.003713691607117653,0.003940855152904987
84,0.0037096214946359396,0.003938990645110607
85,0.0037004761397838593,0.00396197522059083
86,0.0036889489274472,0.003929903265088797
87,0.003686824580654502,0.003910799510776997
88,0.00369399506598711,0.003919977229088545
89,0.003681165399029851,0.003918067552149296
90,0.003683330025523901,0.0038874682504683733
91,0.0036649780813604593,0.003878606017678976
92,0.0036750254221260548,0.0038703610189259052
93,0.0036722668446600437,0.0038692322559654713
94,0.003663497045636177,0.0038527685683220625
95,0.00366030540317297,0.0038499529473483562
96,0.003646416123956442,0.0038469878491014242
97,0.0036474596709012985,0.0038296228740364313
98,0.0036435644142329693,0.003829161636531353
99,0.0036322204396128654,0.0038246866315603256
100,0.0036366302520036697,0.003823901293799281
101,0.003593828994780779,0.0038020845968276262
102,0.003611980238929391,0.0037998331245034933
103,0.0035763445775955915,0.00377436401322484
104,0.0035486887209117413,0.0037514374125748873
105,0.0035294408444315195,0.0037254721391946077
106,0.003507025772705674,0.0036967098712921143
107,0.0034760995768010616,0.003664565971121192
108,0.0034431542735546827,0.003632771084085107
109,0.0034055127762258053,0.0035929465666413307
110,0.0033514578826725483,0.0035396229941397905
111,0.0033090393990278244,0.0034986804239451885
112,0.003252123948186636,0.003438404528424144
113,0.003200142178684473,0.003378095803782344
114,0.0031500738114118576,0.0033254085574299097
115,0.003095086431130767,0.003273983718827367
116,0.003052778309211135,0.0032097056973725557
117,0.002999071730300784,0.003165407804772258
118,0.002965940861031413,0.0031230938620865345
119,0.002913911361247301,0.0030801703687757254
120,0.0028798780404031277,0.003045252989977598
121,0.002855830593034625,0.0030195466242730618
122,0.0028369962237775326,0.002999318530783057
123,0.002805097261443734,0.002968232613056898
124,0.0027832745108753443,0.002952217124402523
125,0.0027665647212415934,0.0029412643052637577
126,0.002754254499450326,0.0029362416826188564
127,0.002744376426562667,0.002923710970208049
128,0.002726810285821557,0.002916744677349925
129,0.0027158029843121767,0.0029019492212682962
130,0.002702141646295786,0.0028982178773730993
131,0.002700919285416603,0.00289525487460196
132,0.002687480766326189,0.0028869432862848043
133,0.002670232905074954,0.0028733329381793737
134,0.002656712895259261,0.0028612737078219652
135,0.002643691608682275,0.002850230783224106
136,0.002630435163155198,0.0028452370315790176
137,0.0026256467681378126,0.0028383340686559677
138,0.0026134587824344635,0.0028341917786747217
139,0.002607692265883088,0.002829287201166153
140,0.0025946996174752712,0.002813698025420308
141,0.002576151629909873,0.0027899364940822124
142,0.0025443241465836763,0.002757699228823185
143,0.002491187769919634,0.0027058462146669626
144,0.0024329053703695536,0.0026508269365876913
145,0.0023758939933031797,0.0025892797857522964
146,0.002321378793567419,0.002531600883230567
147,0.00226090126670897,0.002480644267052412
148,0.0022086130920797586,0.0024289346765726805
149,0.0021599463652819395,0.002390700625255704
150,0.002131922636181116,0.0023635171819478273
151,0.002106328960508108,0.002341071842238307
152,0.002085228683426976,0.0023199720308184624
153,0.002065594308078289,0.0023006668779999018
154,0.0020406085532158613,0.0022828285582363605
155,0.0020213439129292965,0.002262319438159466
156,0.0019971835426986217,0.002237193752080202
157,0.0019720562268048525,0.0022130028810352087
158,0.0019417708972468972,0.0021840189583599567
159,0.0019217267399653792,0.0021661529317498207
160,0.0018996995640918612,0.0021452109795063734
161,0.0018733908655121922,0.0021190729457885027
162,0.0018463322194293141,0.0020929204765707254
163,0.0018297263886779547,0.002075445605441928
164,0.0018126191571354866,0.002057224977761507
165,0.0017945272848010063,0.0020391156431287527
166,0.0017761139897629619,0.0020192477386444807
167,0.0017690364038571715,0.0020107224117964506
168,0.0017603007145226002,0.002002081833779812
169,0.001748612616211176,0.001990170916542411
170,0.0017453531036153436,0.0019869296811521053
171,0.0017397445626556873,0.0019806348718702793
172,0.0017418188508599997,0.0019815959967672825
173,0.0017386076506227255,0.0019782744348049164
174,0.001733769429847598,0.0019744904711842537
175,0.0017399502685293555,0.0019808649085462093
176,0.0017448842991143465,0.00198445119895041
177,0.0017579583218321204,0.001997109968215227
178,0.0017651758389547467,0.002004687674343586
179,0.0017713992856442928,0.002011209959164262
180,0.0017729462124407291,0.002013111487030983
181,0.0017551991622895002,0.00199689157307148
182,0.0017353994771838188,0.0019775358960032463
183,0.0017080914694815874,0.0019515393069013953
184,0.0016855319263413548,0.0019297919934615493
185,0.001668940531089902,0.0019140542717650533
186,0.0016453887801617384,0.001890352345071733
187,0.001628176891244948,0.0018725370755419135
188,0.001616393099538982,0.0018601309275254607
189,0.0016029466642066836,0.0018469967180863023
190,0.0015941105084493756,0.0018382106209173799
191,0.0015894274692982435,0.0018337066285312176
192,0.0015883026644587517,0.00183300266508013
193,0.001590512227267027,0.0018357742810621858
194,0.0015959464944899082,0.001841754768975079
195,0.001588286249898374,0.0018341777613386512
196,0.0015830241609364748,0.0018290441948920488
