d,test_loss_orig,test_loss_cp
0,0.023929623886942863,0.02391105704009533
1,0.007028450258076191,0.007331778760999441
2,0.005948968697339296,0.006256590597331524
3,0.005408864002674818,0.005742581095546484
4,0.0051390063017606735,0.005495556630194187
5,0.005030134227126837,0.005394159350544214
6,0.0049943397752940655,0.005364920478314161
7,0.004999071825295687,0.005364161916077137
8,0.005013738758862019,0.005392658058553934
9,0.005051088985055685,0.005411774851381779
10,0.00507717439904809,0.005430684890598059
11,0.0051096403039991856,0.005447645206004381
12,0.005125212948769331,0.00547699723392725
13,0.005133423488587141,0.00548540847375989
14,0.005129212513566017,0.005480349529534578
15,0.005149271339178085,0.005497180391103029
16,0.005143806803971529,0.005515648052096367
17,0.005135965067893267,0.005514085292816162
18,0.005140379071235657,0.005536929704248905
19,0.005153961014002562,0.0055450694635510445
20,0.005139884073287249,0.005500118248164654
21,0.005146350711584091,0.005529381800442934
22,0.005147058516740799,0.005525294225662947
23,0.005139125511050224,0.00552288256585598
24,0.005135477986186743,0.00550437904894352
25,0.00513622397556901,0.005511208437383175
26,0.0051302239298820496,0.005498575046658516
27,0.005118556320667267,0.005511589348316193
28,0.005094868130981922,0.005477243568748236
29,0.00511512067168951,0.005493453238159418
30,0.005099588539451361,0.005461500026285648
31,0.005103086121380329,0.005480189807713032
32,0.005082447547465563,0.0054461341351270676
33,0.0050804996863007545,0.005456237588077784
34,0.0050697955302894115,0.005446959752589464
35,0.005055014509707689,0.00544063001871109
36,0.005050386767834425,0.005422499962151051
37,0.005057386122643948,0.005438738502562046
38,0.00503552658483386,0.00540828937664628
39,0.0050412509590387344,0.005417739972472191
40,0.005027833394706249,0.005413029808551073
41,0.00502053601667285,0.005397879518568516
42,0.005009331740438938,0.00538089731708169
43,0.004991327878087759,0.0053581432439386845
44,0.004981173202395439,0.0053536430932581425
45,0.004988681524991989,0.005347685422748327
46,0.0049738697707653046,0.005348642356693745
47,0.004955201875418425,0.0053462134674191475
48,0.004940573126077652,0.005331587512046099
49,0.004938290920108557,0.005322126671671867
50,0.00490565225481987,0.0052968538366258144
51,0.004911566618829966,0.005282138474285603
52,0.00489164749160409,0.005286386702209711
53,0.00489448057487607,0.005278557073324919
54,0.004861846566200256,0.00525215407833457
55,0.004863890819251537,0.005248713307082653
56,0.004851134493947029,0.005237565841525793
57,0.004826923366636038,0.005219705868512392
58,0.004843639675527811,0.00520278187468648
59,0.004829234443604946,0.0051950328052043915
60,0.004793250001966953,0.005204288754612207
61,0.00480547035112977,0.005182794760912657
62,0.004791764542460442,0.005161811597645283
63,0.004765926394611597,0.005136026069521904
64,0.004753725603222847,0.005151118151843548
65,0.004732787609100342,0.00510920025408268
66,0.0047334348782896996,0.005123428534716368
67,0.0047242119908332825,0.005085086915642023
68,0.004703211598098278,0.005078014452010393
69,0.004685105290263891,0.00506559107452631
70,0.0046732365153729916,0.005022508557885885
71,0.004648818634450436,0.005021489690989256
72,0.004641219042241573,0.004997073207050562
73,0.004625807050615549,0.004987464286386967
74,0.0045913285575807095,0.00494241900742054
75,0.004569217562675476,0.004937115591019392
76,0.004559764172881842,0.004906142596155405
77,0.004522326868027449,0.004887104500085115
78,0.004513836000114679,0.004879924934357405
79,0.004498057533055544,0.004850135650485754
80,0.004465982783585787,0.004842287860810757
81,0.004446609411388636,0.004825825337320566
82,0.00442490866407752,0.004806927405297756
83,0.0043982393108308315,0.004784582648426294
84,0.004372164141386747,0.004770008847117424
85,0.004361274652183056,0.004761234857141972
86,0.004317425657063723,0.004738209769129753
87,0.004300910048186779,0.004729206673800945
88,0.004283418878912926,0.004726160783320665
89,0.004284730646759272,0.004720195196568966
90,0.004266558215022087,0.00470746960490942
91,0.004246341064572334,0.0047019789926707745
92,0.004256706219166517,0.0047022495418787
93,0.004244213458150625,0.004677917808294296
94,0.004235140513628721,0.00466948002576828
95,0.004233629442751408,0.004665714222937822
96,0.004238056018948555,0.004642372950911522
97,0.004222474060952663,0.0046197534538805485
98,0.004223560448735952,0.004601475782692432
99,0.0042325532995164394,0.00458284979686141
100,0.0042151897214353085,0.004558495711535215
101,0.00421329727396369,0.004530117381364107
102,0.004187215119600296,0.0045093693770468235
103,0.004172563087195158,0.004481601063162088
104,0.004147910512983799,0.004454484209418297
105,0.00412122905254364,0.004438129719346762
106,0.004089759662747383,0.004415877163410187
107,0.004055350087583065,0.004393771756440401
108,0.004030635580420494,0.004384380299597979
109,0.003999611362814903,0.00436523649841547
110,0.003977254964411259,0.004350035451352596
111,0.003963002003729343,0.004343690350651741
112,0.003930139821022749,0.004334081429988146
113,0.003920267336070538,0.00431632436811924
114,0.003904639510437846,0.004310659132897854
115,0.003900477197021246,0.004305494483560324
116,0.0038776921574026346,0.004292640369385481
117,0.003876839531585574,0.004279027227312326
118,0.0038737929426133633,0.004262795206159353
119,0.0038506241980940104,0.004230066202580929
120,0.003830711357295513,0.004207528196275234
121,0.0038210097700357437,0.004185994155704975
122,0.0038123824633657932,0.004164474550634623
123,0.003778925398364663,0.004134746268391609
124,0.003760998137295246,0.004114687908440828
125,0.0037374640814960003,0.004092396702617407
126,0.0037182848900556564,0.004079268779605627
127,0.0036973729729652405,0.004066328518092632
128,0.0036722777877002954,0.004048923961818218
129,0.003656083717942238,0.004043779335916042
130,0.0036419257521629333,0.004044523928314447
131,0.0036319151986390352,0.004041258245706558
132,0.0036311347503215075,0.004044505767524242
133,0.003620788222178817,0.004030414391309023
134,0.003617730690166354,0.004027686081826687
135,0.003616477595642209,0.004024391062557697
136,0.0036165982019156218,0.004016149789094925
137,0.00361830391921103,0.0040118214674293995
138,0.0036193758714944124,0.0039972267113626
139,0.003615047549828887,0.003984079696238041
140,0.0036053673829883337,0.003969163168221712
141,0.0035898033529520035,0.0039483909495174885
142,0.0035705831833183765,0.003924910444766283
143,0.003539507510140538,0.003893606597557664
144,0.0035024688113480806,0.0038625046145170927
145,0.0034685044083744287,0.003837954718619585
146,0.003436186583712697,0.003812473965808749
147,0.003403963055461645,0.003788933390751481
148,0.0033782324753701687,0.003764166496694088
149,0.0033451812341809273,0.003739088773727417
150,0.0033265675883740187,0.00372099201194942
151,0.003302413271740079,0.0036975780967622995
152,0.003273561131209135,0.003664896823465824
153,0.003238733857870102,0.0036282374057918787
154,0.003199759405106306,0.003589080413803458
155,0.003152562538161874,0.003544187406077981
156,0.0031045470386743546,0.0034969067201018333
157,0.0030534015968441963,0.0034500048495829105
158,0.002999126212671399,0.0034018263686448336
159,0.0029577554669231176,0.003361825365573168
160,0.0029148291796445847,0.0033227282110601664
161,0.0028704421129077673,0.003262644400820136
162,0.002826140495017171,0.0032193134538829327
163,0.002792678540572524,0.0031880242750048637
164,0.002759047318249941,0.0031567669939249754
165,0.002724725753068924,0.0031256854999810457
166,0.002689662156626582,0.0030917776748538017
167,0.0026654398534446955,0.0030681020580232143
168,0.002639299025759101,0.003042854368686676
169,0.002611186122521758,0.003014960093423724
170,0.0025930784177035093,0.0029967608861625195
171,0.0025732952635735273,0.00297652673907578
172,0.002562199952080846,0.0029655855614691973
173,0.0025461383629590273,0.0029496478382498026
174,0.0025282243732362986,0.0029324288479983807
175,0.002518359338864684,0.0029233689419925213
176,0.002503162482753396,0.0029079560190439224
177,0.0024952080566436052,0.002899101935327053
178,0.0024823471903800964,0.0028862440958619118
179,0.0024753729812800884,0.0028795392718166113
180,0.0024733312893658876,0.00287809269502759
181,0.0024626736994832754,0.002866932889446616
182,0.002457178896293044,0.00286116823554039
183,0.0024474728852510452,0.0028522515203803778
184,0.0024430921766906977,0.002848686883226037
185,0.00244390987791121,0.002850005403161049
186,0.002434445545077324,0.0028405594639480114
187,0.0024290410801768303,0.002834887010976672
188,0.002426982158794999,0.0028323724400252104
189,0.0024217539466917515,0.002827344462275505
190,0.002419570228084922,0.0028253335040062666
191,0.0024203017819672823,0.0028264184948056936
192,0.0024239833001047373,0.0028304760344326496
193,0.0024305139668285847,0.002837385516613722
194,0.0024396833032369614,0.002846874063834548
195,0.002433415735140443,0.002840702887624502
196,0.002429122570902109,0.00283652707003057
197,0.00242639915086329,0.002833888167515397
198,0.0024248831905424595,0.0028324169106781483
199,0.002424261998385191,0.002831781283020973
200,0.0024241055361926556,0.002831566147506237
