d,test_loss_orig,test_loss_cp
0,0.030729965204000474,0.031088057619333268
20,0.08874060590267181,0.06163837410211563
40,0.14979121792316435,0.03287170624732971
60,0.31304452958106993,0.3122931519985199
80,0.10842830842733384,0.10407065551280975
100,0.014699692346155643,0.015962692087888718
120,0.00931757630854845,0.009707323001325131
140,0.01634154051542282,0.023068812677264215
160,0.008714697456359864,0.009933242838084697
180,0.006909160459041596,0.007305290877819061
200,0.006691646347939968,0.00673286639302969
220,0.0068800468645989895,0.006751030303537846
240,0.007093533799052238,0.006786236997693777
260,0.007282359985262155,0.007009882076829672
280,0.007512428874522447,0.007089065379649401
300,0.007813434533774853,0.007245615208148956
320,0.008188854597508908,0.00742298429235816
340,0.008569497191905976,0.007691709077358246
360,0.00893147459179163,0.007940625992417336
380,0.009210913087427617,0.008278306134045125
400,0.009382769946753978,0.008561110931634903
420,0.009458481995761395,0.008722465865314007
440,0.00941305937319994,0.008875778453052045
460,0.009244619581103324,0.008839844205975533
480,0.009032175759971141,0.00880680661201477
500,0.008843400211632251,0.008758461083471775
520,0.008663912037014962,0.008698070065677166
540,0.00850437782406807,0.008592584307491779
560,0.008396053612232208,0.008568023508787156
580,0.008359621314704418,0.00858692628890276
600,0.00831848477870226,0.008638809622824192
620,0.008311209918558597,0.008682679492235184
640,0.008311451119184495,0.008741833345592021
660,0.00832004467844963,0.008838293416798114
680,0.008357792863249778,0.009031185379624367
700,0.008435172981023788,0.009141351781785488
720,0.008414534151554107,0.00921673587858677
740,0.008418884867429734,0.00925795352011919
760,0.00836564321219921,0.009141866773366928
780,0.00833660727739334,0.009075273126363755
800,0.008242579247057439,0.00887703555226326
820,0.008110448457300664,0.00870628917068243
840,0.007959194788336755,0.0084575803861022
860,0.007795770147442818,0.008211412306129932
880,0.00758531406968832,0.007897426389157773
900,0.007388272768259049,0.007554499308764935
920,0.007129639907181263,0.007114795786142349
940,0.00677788395807147,0.0065926410377025605
960,0.006362197834253311,0.006032411776483059
980,0.005804822348803282,0.005399366237223148
1000,0.00524885146021843,0.004893971662968397
1020,0.0047377099998295305,0.004535584810376168
1040,0.00433404054120183,0.004222289270907641
1060,0.004015632305294275,0.003984068232774735
1080,0.003759864494204521,0.0038045224878937006
1100,0.0035644831772893666,0.003645598015934229
1120,0.0034115918941795827,0.003542848278582096
1140,0.003301155123114586,0.003478085421770811
1160,0.0032354348160326483,0.0034453249357640743
1180,0.003211709177866578,0.003451214347034693
1200,0.0032262011632323267,0.0034802074681967495
1220,0.0032715527050197124,0.0035173872355371712
1240,0.003329317082464695,0.0035609513148665427
1260,0.0033942248005419968,0.003607471380382776
1280,0.0034248859856277703,0.003608925884589553
1300,0.0034050180945545436,0.0035737183559685945
1320,0.003318851574137807,0.003454746336862445
1340,0.00317228455580771,0.003305443563684821
1360,0.0030279500380158424,0.003170668163895607
1380,0.002929253150895238,0.003087816199660301
1400,0.002883987973630428,0.0030718917615711687
1420,0.002879444220662117,0.003083326794952154
1440,0.0029052332151681187,0.003127215249091387
1460,0.002944851590320468,0.0031720845922827722
1480,0.0029989059999585154,0.0032021257784217595
1500,0.0030444912429898976,0.0032197542283684015
1520,0.0030574758145958184,0.003191662058234215
1540,0.0030176676597446204,0.0031182891108095644
1560,0.002939016529172659,0.00301806250885129
1580,0.0028587690576910973,0.0029272311951965093
1600,0.002821417658403516,0.0028806681275367735
1620,0.002850489592179656,0.002893343700096011
1640,0.002935773952305317,0.002969628620147705
1660,0.0030387114606797694,0.0030853205293416975
1680,0.0030842317197471857,0.0031633989747613667
1700,0.003016650503128767,0.003140934620425105
1720,0.002854671312123537,0.0030189209531992674
1740,0.0026596122018992903,0.0028383377891033888
1760,0.0024902386665344237,0.0026615275602787734
1780,0.0023753478899598123,0.0025323031164705754
1800,0.0023085130006074905,0.00245478595495224
1820,0.0022750285539776087,0.00241554072201252
1840,0.0022555052872747184,0.0023940940774977207
1860,0.002234407326579094,0.0023683756295591594
1880,0.0021860907170921564,0.00231420416533947
1900,0.002107877841591835,0.0022345015428960322
1920,0.00204327670969069,0.002172150923684239
1940,0.0020145101469010115,0.0021445150788873433
1960,0.0020062507852911947,0.0021360072594136
1980,0.0020040433526039123,0.0021335853151977064
2000,0.002003748571127653,0.0021332564882934092
