d,test_loss_orig,test_loss_cp
0,0.08933824152946472,0.08872867807149887
20,0.026982596188783646,0.026785181322693825
40,0.3532554847717285,0.36402196316719054
60,0.09236746542453766,0.04837201954126358
80,0.07520389380455017,0.07598642241954803
100,0.012642678646743297,0.01705604332089424
120,0.026350815880298615,0.02585929858982563
140,0.01269062701612711,0.012708754678070545
160,0.01729786963760853,0.016029653790593148
180,0.011849060833454132,0.010324464187026023
200,0.011007983979582787,0.014256078839302064
220,0.015169013631343842,0.014553130650520324
240,0.015449946856498718,0.013931448176503181
260,0.014868639105558395,0.012918749809265136
280,0.014077758672833443,0.012200735284388066
300,0.013314214573800564,0.011459191957116126
320,0.012554902206361294,0.010920631344616414
340,0.011852691838145257,0.010462594759464264
360,0.011228022822737695,0.009891639974713326
380,0.01068833755105734,0.009639033822715283
400,0.010165946559607982,0.009174202583730222
420,0.009683723056316375,0.008715068615972996
440,0.009229343782365323,0.008386578233540058
460,0.008855934247374535,0.008037781536579133
480,0.008477360178530216,0.007825270396471023
500,0.008136315183341503,0.007528671652078629
520,0.007790642036497593,0.007193499587476253
540,0.007476771533489227,0.006807411362230778
560,0.0071793445594608785,0.006537185418605805
580,0.006897258803993464,0.006306376752257347
600,0.006689366748929023,0.006121155212819576
620,0.006497919398546219,0.005972328331321478
640,0.006325724817067385,0.0058508318580687045
660,0.006201422619074583,0.005811222709715367
680,0.006104267939180136,0.00579346713796258
700,0.0060476093702018265,0.005784611767530441
720,0.006018452229350805,0.005826217635720968
740,0.005992506865411997,0.005850537130981684
760,0.005996107622236013,0.005929440987110138
780,0.005995858728140593,0.006013654222339392
800,0.005996285718679428,0.00609529537409544
820,0.00600399085059762,0.006172423738986254
840,0.006008859112113714,0.006236328744143247
860,0.006011112832278013,0.0063563174352049825
880,0.006058277852833271,0.006531166032701731
900,0.0061495505861938,0.0067861316941678525
920,0.006318028840422631,0.007097995396703482
940,0.006580254987627268,0.007452561110258102
960,0.006931814625114202,0.007789307069778442
980,0.0073188387863337995,0.008098063491284847
1000,0.007667001751065254,0.008279146288335324
1020,0.00794734138995409,0.00828111166805029
1040,0.008079098926484585,0.008047465918958187
1060,0.007989137786626816,0.007646085288375616
1080,0.0076450216509401795,0.007211900714784861
1100,0.0071403391696512695,0.00690981663018465
1120,0.006682282938063145,0.00662807958573103
1140,0.006319584403187036,0.006356082988530397
1160,0.006010525082796812,0.006089233705401421
1180,0.005729559658467769,0.005805215743929147
1200,0.005464289308339357,0.005578457336872816
1220,0.0052344432063400744,0.005367152786999941
1240,0.005052529480308294,0.005192472361028194
1260,0.004907852023094892,0.00505456376299262
1280,0.004808072067052126,0.004961032853275538
1300,0.004754115098714829,0.004906928057223558
1320,0.004743254260718822,0.004908537339419127
1340,0.0047580905131995675,0.004921290272474289
1360,0.004789222643524408,0.004958384039252996
1380,0.004837050113081932,0.005022529822587967
1400,0.004899937647581101,0.005108933302760124
1420,0.004969732211530208,0.005171923869848252
1440,0.005009480895102024,0.005204363062232733
1460,0.0049769534319639205,0.005137260296940804
1480,0.004823446859419346,0.0049399337075650696
1500,0.004550125554203987,0.004633179027587175
1520,0.00420215155184269,0.004278922972083092
1540,0.0038381696283817292,0.003933021451532841
1560,0.003496114146709442,0.0036107597164809703
1580,0.0032096168376505377,0.003343922986090183
1600,0.0029845097582787273,0.003135342086851597
1620,0.002823226034641266,0.0029927161771804095
1640,0.002720465737581253,0.0029038711588829755
1660,0.002664205715060234,0.0028514535494148733
1680,0.002642956054583192,0.0028307754538953304
1700,0.002644511881843209,0.00283004854619503
1720,0.0026495229870080947,0.0028321531474590302
1740,0.0026453518077731134,0.0028269903425127267
1760,0.0026260783333331345,0.002806662639975548
1780,0.0025877925023436547,0.0027704435631632804
1800,0.0025428580425679685,0.0027281957764178516
1820,0.002511735009029508,0.002700247635319829
1840,0.0025001728028059005,0.0026898713815957306
1860,0.00249221608415246,0.0026787789892405273
1880,0.0024741653464734554,0.0026573971163481474
1900,0.002451608286425471,0.0026342863731086256
1920,0.0024373184967786073,0.002620793604850769
1940,0.002434556496888399,0.0026183482982218265
1960,0.0024359267223626373,0.002619528755173087
1980,0.0024364038217812778,0.0026199932407587768
2000,0.0024364789117127658,0.0026200864035636185
