epoch,train_loss_orig,test_loss_orig,train_loss_cp,test_loss_cp,train_loss_naive,test_loss_naive
0,14.772723197937012,5.609402179718018,14.770668983459473,5.609402179718018,15.110486030578613,5.609402179718018
1,14.315424919128418,5.157431125640869,14.313763618469238,5.157431125640869,14.642245292663574,5.157745838165283
2,13.881195068359375,4.728510856628418,13.879959106445312,4.728547096252441,14.19719409942627,4.728954792022705
3,13.468316078186035,4.320995330810547,13.467455863952637,4.321098327636719,13.773716926574707,4.321743011474609
4,13.074912071228027,3.9331464767456055,13.074414253234863,3.933323383331299,13.36986255645752,3.934352397918701
5,12.699270248413086,3.5632667541503906,12.69900894165039,3.5635273456573486,12.9838285446167,3.5650899410247803
6,12.339871406555176,3.209878921508789,12.339517593383789,3.210179567337036,12.613974571228027,3.2124671936035156
7,11.995711326599121,2.8719725608825684,11.995405197143555,2.87229323387146,12.259648323059082,2.875553846359253
8,11.666285514831543,2.5491957664489746,11.666008949279785,2.5495595932006836,11.920180320739746,2.5540690422058105
9,11.351871490478516,2.241914749145508,11.35168170928955,2.2423171997070312,11.59591293334961,2.2484257221221924
10,11.053277015686035,1.9510421752929688,11.053458213806152,1.951493501663208,11.287894248962402,1.9596093893051147
11,10.772052764892578,1.6779237985610962,10.7726411819458,1.6784316301345825,10.997482299804688,1.6889498233795166
12,10.509772300720215,1.4243004322052002,10.511027336120605,1.424879789352417,10.726147651672363,1.4381071329116821
13,10.268238067626953,1.192077398300171,10.270094871520996,1.1927200555801392,10.475634574890137,1.2088561058044434
14,10.049543380737305,0.9832806587219238,10.051565170288086,0.983910322189331,10.247761726379395,1.0029577016830444
15,9.855924606323242,0.8000420331954956,9.857698440551758,0.8004899621009827,10.044326782226562,0.8222195506095886
16,9.689347267150879,0.6443295478820801,9.690414428710938,0.6443536281585693,9.866751670837402,0.6683177351951599
17,9.551284790039062,0.5176089406013489,9.551166534423828,0.5169476270675659,9.716241836547852,0.5425997972488403
18,9.442668914794922,0.42060601711273193,9.441642761230469,0.4190404415130615,9.594084739685059,0.44587835669517517
19,9.363227844238281,0.352946400642395,9.36125373840332,0.350315660238266,9.500654220581055,0.3781353533267975
20,9.311382293701172,0.312915563583374,9.308167457580566,0.30906203389167786,9.435086250305176,0.33828607201576233
21,9.284123420715332,0.2973121106624603,9.279585838317871,0.292174756526947,9.395084381103516,0.32399460673332214
22,9.27695369720459,0.3015167713165283,9.270804405212402,0.295086532831192,9.376985549926758,0.33147430419921875
23,9.284346580505371,0.3196672201156616,9.276607513427734,0.31203460693359375,9.376331329345703,0.35551542043685913
24,9.300032615661621,0.34516096115112305,9.290966033935547,0.336517870426178,9.387472152709961,0.38980868458747864
25,9.317679405212402,0.3713434934616089,9.307507514953613,0.3619530200958252,9.404000282287598,0.42757275700569153
26,9.33154010772705,0.3922923505306244,9.320701599121094,0.382488489151001,9.419966697692871,0.4623454213142395
27,9.33735466003418,0.4036208689212799,9.326178550720215,0.39374908804893494,9.430523872375488,0.48880213499069214
28,9.332722663879395,0.4029555320739746,9.321582794189453,0.3932819664478302,9.4324369430542,0.5033344626426697
29,9.317258834838867,0.3899303078651428,9.306262969970703,0.3806520402431488,9.424280166625977,0.5044273734092712
30,9.292217254638672,0.36596378684043884,9.28154468536377,0.35715699195861816,9.406656265258789,0.49252381920814514
31,9.260152816772461,0.33369019627571106,9.25011920928955,0.3253996670246124,9.381041526794434,0.4696568250656128
32,9.224129676818848,0.296342134475708,9.214797973632812,0.28862813115119934,9.35034465789795,0.43883904814720154
33,9.187273979187012,0.2572406828403473,9.17861270904541,0.2501269280910492,9.317826271057129,0.4034617245197296
34,9.152297973632812,0.2193591594696045,9.144393920898438,0.21287111937999725,9.2861909866333,0.36684897541999817
35,9.121374130249023,0.18506701290607452,9.114062309265137,0.17925497889518738,9.257609367370605,0.33184200525283813
36,9.095895767211914,0.15598449110984802,9.089042663574219,0.15090149641036987,9.234244346618652,0.3006100058555603
37,9.07656192779541,0.13297706842422485,9.070181846618652,0.12866972386837006,9.216695785522461,0.27450892329216003
38,9.0634126663208,0.11622663587331772,9.05746078491211,0.11274167150259018,9.205008506774902,0.25403669476509094
39,9.055859565734863,0.10533861070871353,9.050562858581543,0.10271746665239334,9.198722839355469,0.23896950483322144
40,9.053099632263184,0.09949325770139694,9.048468589782715,0.09773161262273788,9.196662902832031,0.22851665318012238
41,9.05399227142334,0.09761130064725876,9.050065994262695,0.09662704169750214,9.197479248046875,0.22156433761119843
42,9.057260513305664,0.09848196059465408,9.053933143615723,0.0981224775314331,9.199922561645508,0.21692539751529694
43,9.061655044555664,0.10087225586175919,9.058673858642578,0.10090068727731705,9.202690124511719,0.21350951492786407
44,9.06608772277832,0.10364848375320435,9.063141822814941,0.10379543155431747,9.204765319824219,0.2104502171278
45,9.069571495056152,0.10585840791463852,9.0664644241333,0.10585720092058182,9.20542049407959,0.20717301964759827
46,9.071455955505371,0.10682115703821182,9.067911148071289,0.10643433779478073,9.204255104064941,0.2033512443304062
47,9.071367263793945,0.10615044087171555,9.067173957824707,0.1052156463265419,9.20142936706543,0.19893057644367218
48,9.069262504577637,0.10376174002885818,9.06434154510498,0.10222113877534866,9.197197914123535,0.19408361613750458
49,9.065340995788574,0.09983433783054352,9.05968952178955,0.09771481901407242,9.191815376281738,0.18905973434448242
50,9.060007095336914,0.09473823010921478,9.053765296936035,0.09214136004447937,9.185672760009766,0.18417063355445862
51,9.05379581451416,0.08895905315876007,9.047171592712402,0.08602847158908844,9.179222106933594,0.17970772087574005
52,9.047240257263184,0.08301232755184174,9.040542602539062,0.07993223518133163,9.172896385192871,0.1759634166955948
53,9.040873527526855,0.0773729756474495,9.034372329711914,0.07432200014591217,9.16694450378418,0.17315798997879028
54,9.035149574279785,0.07242807745933533,9.028958320617676,0.06954336911439896,9.161604881286621,0.17139467597007751
55,9.030314445495605,0.06843316555023193,9.024510383605957,0.06579187512397766,9.1571683883667,0.17068544030189514
56,9.026546478271484,0.06549166142940521,9.02112865447998,0.06311128288507462,9.153639793395996,0.1709878295660019
57,9.023829460144043,0.06356782466173172,9.01874828338623,0.06143195182085037,9.150961875915527,0.1721261739730835
58,9.022066116333008,0.06251420825719833,9.017213821411133,0.06057262420654297,9.148961067199707,0.17389097809791565
59,9.021060943603516,0.06209900975227356,9.016302108764648,0.06029375642538071,9.147515296936035,0.1759679913520813
60,9.020570755004883,0.062050897628068924,9.015761375427246,0.06033032387495041,9.146470069885254,0.17809587717056274
61,9.020340919494629,0.062105052173137665,9.015332221984863,0.06042591482400894,9.145618438720703,0.18001899123191833
62,9.020137786865234,0.06203421577811241,9.014878273010254,0.06037883833050728,9.144776344299316,0.1815222203731537
63,9.019815444946289,0.06167343631386757,9.014262199401855,0.060052014887332916,9.143735885620117,0.1824062466621399
64,9.01927661895752,0.06092913821339607,9.013449668884277,0.059375323355197906,9.142492294311523,0.18257704377174377
65,9.018487930297852,0.05977849289774895,9.012406349182129,0.058347150683403015,9.141022682189941,0.18203860521316528
66,9.01746654510498,0.05826090648770332,9.0112886428833,0.057018205523490906,9.139433860778809,0.1808890551328659
67,9.016284942626953,0.05645960569381714,9.01008129119873,0.05547243729233742,9.13769245147705,0.1792403757572174
68,9.015023231506348,0.054484132677316666,9.00887680053711,0.05380313843488693,9.135860443115234,0.17721952497959137
69,9.013768196105957,0.052445631474256516,9.007729530334473,0.05209128558635712,9.133970260620117,0.17497168481349945
70,9.012606620788574,0.050446055829524994,9.006725311279297,0.050411008298397064,9.132068634033203,0.17267157137393951
71,9.01158332824707,0.048562902957201004,9.005864143371582,0.04880937561392784,9.130224227905273,0.17042089998722076
72,9.010730743408203,0.04684370756149292,9.005135536193848,0.04730912297964096,9.128480911254883,0.16831855475902557
73,9.010043144226074,0.0453062430024147,9.00451946258545,0.04590563476085663,9.126826286315918,0.16647332906723022
74,9.009496688842773,0.04393777996301651,9.003963470458984,0.04458533227443695,9.125261306762695,0.16491252183914185
75,9.009062767028809,0.04271264374256134,9.003403663635254,0.04333120211958885,9.123785972595215,0.16369237005710602
76,9.008676528930664,0.04159802198410034,9.002805709838867,0.04212571308016777,9.122448921203613,0.16283351182937622
77,9.008305549621582,0.04056244343519211,9.002167701721191,0.0409652516245842,9.121274948120117,0.16228769719600677
78,9.007916450500488,0.039580393582582474,9.001493453979492,0.039860695600509644,9.120138168334961,0.1619906723499298
79,9.007491111755371,0.03863762319087982,9.000834465026855,0.03882814198732376,9.118989944458008,0.161873921751976
80,9.007028579711914,0.03773268312215805,9.000207901000977,0.037893570959568024,9.117815971374512,0.1619151532649994
81,9.006537437438965,0.036875609308481216,8.99962329864502,0.03707006946206093,9.116610527038574,0.16209840774536133
82,9.006033897399902,0.03608297184109688,8.999059677124023,0.03636500984430313,9.115364074707031,0.16242407262325287
83,9.00553035736084,0.03537026792764664,8.998553276062012,0.03577723726630211,9.114079475402832,0.16287308931350708
84,9.005056381225586,0.0347493514418602,8.998101234436035,0.035302504897117615,9.112781524658203,0.16341066360473633
85,9.004619598388672,0.03422704339027405,8.997678756713867,0.03492611646652222,9.111486434936523,0.16396808624267578
86,9.004220962524414,0.033800140023231506,8.997286796569824,0.0346345491707325,9.110274314880371,0.1646837294101715
87,9.003856658935547,0.03345717117190361,8.996920585632324,0.034415096044540405,9.10903549194336,0.16567407548427582
88,9.003518104553223,0.03318089246749878,8.996575355529785,0.03424672409892082,9.107793807983398,0.16693367063999176
89,9.003195762634277,0.03295116126537323,8.996231079101562,0.0341159850358963,9.106552124023438,0.16839182376861572
90,9.002881050109863,0.03274787217378616,8.995890617370605,0.03400857374072075,9.105323791503906,0.16999804973602295
91,9.002568244934082,0.03255466744303703,8.995563507080078,0.03391171991825104,9.104252815246582,0.1715145707130432
92,9.002243995666504,0.032359544187784195,8.995262145996094,0.03381714969873428,9.103208541870117,0.1728276014328003
93,9.00191593170166,0.03215375542640686,8.994982719421387,0.03371614217758179,9.102139472961426,0.1737642139196396
94,9.0015869140625,0.031934984028339386,8.994715690612793,0.0335998609662056,9.10092544555664,0.1743331104516983
95,9.001264572143555,0.031702712178230286,8.994457244873047,0.03346299007534981,9.09971809387207,0.17465052008628845
96,9.000957489013672,0.03145775571465492,8.994205474853516,0.03330202028155327,9.09854507446289,0.17467330396175385
97,9.000670433044434,0.031200610101222992,8.99398136138916,0.03311014547944069,9.097406387329102,0.1746693104505539
98,9.00040054321289,0.03093031235039234,8.993767738342285,0.03287601098418236,9.096327781677246,0.1748523861169815
99,9.000151634216309,0.030644787475466728,8.993545532226562,0.03259813413023949,9.095226287841797,0.17533135414123535
100,8.999916076660156,0.0303423460572958,8.993322372436523,0.032280419021844864,9.094122886657715,0.17589980363845825
101,8.999693870544434,0.0300188809633255,8.993101119995117,0.031922098249197006,9.093149185180664,0.17645516991615295
102,8.999481201171875,0.029672272503376007,8.992874145507812,0.031530387699604034,9.092260360717773,0.17682631313800812
103,8.999273300170898,0.0293024443089962,8.99266529083252,0.03112196736037731,9.091306686401367,0.17686563730239868
104,8.999069213867188,0.028911614790558815,8.992465019226074,0.03070090338587761,9.090256690979004,0.1767377406358719
105,8.998868942260742,0.02850571647286415,8.992297172546387,0.030269915238022804,9.089250564575195,0.17643862962722778
106,8.998665809631348,0.028091631829738617,8.992124557495117,0.029840203002095222,9.08824348449707,0.17617672681808472
107,8.998467445373535,0.027676088735461235,8.991960525512695,0.029419127851724625,9.08722972869873,0.17624177038669586
108,8.998271942138672,0.027267392724752426,8.991802215576172,0.029014678671956062,9.086189270019531,0.17661437392234802
109,8.998078346252441,0.02687196433544159,8.991646766662598,0.02863721363246441,9.085171699523926,0.17700143158435822
110,8.997895240783691,0.02649509534239769,8.991490364074707,0.028290364891290665,9.084092140197754,0.17732559144496918
111,8.997719764709473,0.026141103357076645,8.991351127624512,0.027979223057627678,9.082974433898926,0.17762795090675354
112,8.997554779052734,0.02581295184791088,8.991215705871582,0.02770093083381653,9.081850051879883,0.17780302464962006
113,8.997394561767578,0.02551092766225338,8.99107837677002,0.027453018352389336,9.08067512512207,0.17786264419555664
114,8.99724006652832,0.025235425680875778,8.990936279296875,0.027234530076384544,9.079567909240723,0.17800548672676086
115,8.99709415435791,0.024985546246170998,8.990793228149414,0.027044162154197693,9.078556060791016,0.17825859785079956
116,8.996954917907715,0.024759894236922264,8.990656852722168,0.026876376941800117,9.077522277832031,0.17865729331970215
117,8.996817588806152,0.024556729942560196,8.990530014038086,0.02672453038394451,9.076472282409668,0.17915578186511993
118,8.996687889099121,0.02437458746135235,8.99040699005127,0.0265826229006052,9.075441360473633,0.1795215606689453
119,8.996561050415039,0.02421155571937561,8.99028491973877,0.026448074728250504,9.07434368133545,0.17972654104232788
120,8.99643611907959,0.024065367877483368,8.99016284942627,0.02632053568959236,9.07319164276123,0.17979495227336884
121,8.99631404876709,0.023933786898851395,8.99004077911377,0.026198990643024445,9.07201862335205,0.17972204089164734
122,8.996194839477539,0.023814966902136803,8.98991870880127,0.026087012141942978,9.070784568786621,0.17955757677555084
123,8.99608325958252,0.02370583824813366,8.989792823791504,0.025981692597270012,9.069543838500977,0.17930132150650024
124,8.995978355407715,0.023602936416864395,8.989664077758789,0.02588237263262272,9.068353652954102,0.17911498248577118
125,8.99587631225586,0.023503221571445465,8.989527702331543,0.0257903840392828,9.06721019744873,0.17897720634937286
126,8.995776176452637,0.023404784500598907,8.98940658569336,0.02570347674190998,9.066046714782715,0.17867787182331085
127,8.99567985534668,0.023304760456085205,8.989283561706543,0.025614282116293907,9.06489086151123,0.17873363196849823
128,8.995585441589355,0.02320241928100586,8.989154815673828,0.02552153542637825,9.063758850097656,0.17877787351608276
129,8.995491981506348,0.02309703454375267,8.989020347595215,0.0254224706441164,9.062604904174805,0.17903262376785278
130,8.99539852142334,0.022986866533756256,8.988880157470703,0.025318505242466927,9.061527252197266,0.17941027879714966
131,8.995306968688965,0.02287187986075878,8.98874568939209,0.02520613931119442,9.060516357421875,0.17989873886108398
132,8.995218276977539,0.022753285244107246,8.98863697052002,0.02510673552751541,9.059508323669434,0.1803635060787201
133,8.995128631591797,0.022632120177149773,8.988527297973633,0.025020649656653404,9.058512687683105,0.18051357567310333
134,8.995040893554688,0.022508597001433372,8.988414764404297,0.024939600378274918,9.057537078857422,0.18051351606845856
135,8.994955062866211,0.022383440285921097,8.98830509185791,0.024860087782144547,9.056530952453613,0.18051137030124664
136,8.994873046875,0.022257698699831963,8.988204956054688,0.024777663871645927,9.055500030517578,0.18052610754966736
137,8.994792938232422,0.022132763639092445,8.988102912902832,0.024681804701685905,9.054533958435059,0.18050448596477509
138,8.99471378326416,0.022009555250406265,8.988001823425293,0.024573806673288345,9.05362606048584,0.1805247813463211
139,8.99463939666748,0.021888984367251396,8.987898826599121,0.024454593658447266,9.052705764770508,0.18053069710731506
140,8.994566917419434,0.02177167683839798,8.987799644470215,0.024330662563443184,9.051785469055176,0.1806640923023224
141,8.994497299194336,0.021658632904291153,8.987690925598145,0.02421165071427822,9.050861358642578,0.18081872165203094
142,8.994426727294922,0.021549805998802185,8.987587928771973,0.024098610505461693,9.049969673156738,0.18084968626499176
143,8.994356155395508,0.02144506573677063,8.987491607666016,0.02399657480418682,9.04914665222168,0.1807631105184555
144,8.99428653717041,0.021343115717172623,8.987395286560059,0.023901792243123055,9.048294067382812,0.18086816370487213
145,8.994218826293945,0.021243898198008537,8.98729419708252,0.023814059793949127,9.047417640686035,0.1810254454612732
146,8.99415111541748,0.021146144717931747,8.987196922302246,0.023731786757707596,9.046611785888672,0.18126998841762543
147,8.994084358215332,0.021049639210104942,8.987101554870605,0.023641332983970642,9.045783042907715,0.1813710480928421
148,8.994020462036133,0.020954009145498276,8.987001419067383,0.02353910356760025,9.044904708862305,0.18137143552303314
149,8.993956565856934,0.020859286189079285,8.986898422241211,0.023429282009601593,9.044037818908691,0.1812763661146164
150,8.993894577026367,0.020766783505678177,8.986814498901367,0.023314708843827248,9.043225288391113,0.1812974363565445
151,8.993831634521484,0.02067696303129196,8.986727714538574,0.023221788927912712,9.042423248291016,0.18153166770935059
152,8.993769645690918,0.020589344203472137,8.986637115478516,0.02314276061952114,9.04165267944336,0.18186670541763306
153,8.993708610534668,0.02050560712814331,8.986543655395508,0.023073581978678703,9.040879249572754,0.18203002214431763
154,8.993646621704102,0.02042691968381405,8.986455917358398,0.023013046011328697,9.040079116821289,0.18200193345546722
155,8.993586540222168,0.020353050902485847,8.986366271972656,0.022942112758755684,9.039346694946289,0.1819649487733841
156,8.993526458740234,0.02028297632932663,8.9862699508667,0.022863388061523438,9.038607597351074,0.1822478175163269
157,8.993468284606934,0.02021707408130169,8.986173629760742,0.022784626111388206,9.037869453430176,0.18282416462898254
158,8.993412017822266,0.020155031234025955,8.986079216003418,0.022714201360940933,9.037196159362793,0.1834617406129837
159,8.993355751037598,0.020096344873309135,8.985984802246094,0.02265232615172863,9.036524772644043,0.18377338349819183
160,8.993297576904297,0.02004057541489601,8.985889434814453,0.02259092405438423,9.035855293273926,0.18398688733577728
161,8.993241310119629,0.019988790154457092,8.98580265045166,0.022529257461428642,9.035215377807617,0.18411344289779663
162,8.993185043334961,0.01994059793651104,8.985724449157715,0.022467566654086113,9.034618377685547,0.18454581499099731
163,8.99312973022461,0.01989508979022503,8.985651016235352,0.022418120875954628,9.033961296081543,0.18497280776500702
164,8.993075370788574,0.019850943237543106,8.985580444335938,0.022370480000972748,9.033281326293945,0.18549904227256775
165,8.993021965026855,0.019807755947113037,8.98550796508789,0.022320138290524483,9.032628059387207,0.18559013307094574
166,8.992966651916504,0.01976519078016281,8.98543930053711,0.02228035219013691,9.031964302062988,0.18544267117977142
167,8.992913246154785,0.019723299890756607,8.98537540435791,0.022245731204748154,9.031322479248047,0.18551060557365417
168,8.992859840393066,0.019681857898831367,8.98531436920166,0.022213628515601158,9.030691146850586,0.1858222931623459
169,8.992805480957031,0.019640788435935974,8.985260009765625,0.022181058302521706,9.030121803283691,0.18639685213565826
170,8.992751121520996,0.019599180668592453,8.985206604003906,0.022139038890600204,9.029529571533203,0.1867218166589737
