epoch,train_loss_orig,test_loss_orig,train_loss_cp,test_loss_cp,train_loss_naive,test_loss_naive
0,0.06707276191711425,0.026891953802108765,0.06627581396102905,0.02609297360301018,0.053965522677898406,0.013936800282597542
1,0.06096299205780029,0.02088370360791683,0.06402765218257904,0.023953233310580253,0.053963529734611514,0.013891814760565759
2,0.0571567015004158,0.017149688088893892,0.05783770519375801,0.017831513912677763,0.053507533637285234,0.013451032812893391
3,0.06222552667617798,0.02214369112610817,0.05835457592248917,0.018265072631835938,0.05338532466888428,0.013308099799752235
4,0.05760704020261764,0.01753149339199066,0.056993339289426806,0.01690377252817154,0.053664707803726196,0.013569200429618358
5,0.07822874324321746,0.03823716665148735,0.09082610329151154,0.050870722198486325,0.05332190528035164,0.013255241837203502
6,0.06286411057233811,0.022789992136359214,0.06309677936434746,0.02301778756082058,0.05309598757505417,0.013015741670429707
7,0.07051185846090317,0.030516017018556593,0.07021096272945404,0.03020243537068367,0.053513223688602445,0.013460315548181534
8,0.05603967036247253,0.015979548300504683,0.05662397453546524,0.01655418643772602,0.053069613474607466,0.012985109750926494
9,0.06571693876385688,0.025671428002715112,0.073915856320858,0.033887069989442825,0.05413568347811699,0.014056720315814019
10,0.08064719995975494,0.040653183101415635,0.0889588676905632,0.048971507637500765,0.05297817427754402,0.012903089217543602
11,0.054867330522537235,0.014774371692836285,0.053427855411767956,0.013316303791999816,0.05344680772066116,0.013351732778847217
12,0.05456326329231262,0.014546816309690475,0.05293691064953804,0.01292675633907318,0.0530124656689167,0.012964405572712421
13,0.05224983280181885,0.012163616739213467,0.052327365853786466,0.012227620938420296,0.05306036249876022,0.01298238921612501
14,0.08511441032409668,0.04518974149107933,0.08317627687692643,0.043242330722808836,0.05334274006605148,0.01327877498447895
15,0.08892425993680954,0.048979579727649686,0.08106507873773575,0.04108989634871483,0.053961254637241364,0.013884006869494914
16,0.05725999884366989,0.0171948413208127,0.056917374911308286,0.016841368562877178,0.05271874049186707,0.012646439690291882
17,0.05344902279496193,0.013414080410301685,0.0533022511613369,0.013256222052574158,0.05282756643652916,0.012771839953958988
18,0.06894857945680619,0.0289561094135046,0.0701228359413147,0.03012779266953468,0.05270059548854828,0.012637438001036644
19,0.09210402626037598,0.05216332411885261,0.05283304044961929,0.012740195152461529,0.052604998854398725,0.012528429439663888
20,0.09352829227209092,0.05358034288167954,0.092534267308712,0.05258156826853752,0.05297975435972214,0.01290050599515438
21,0.06964816958904266,0.029696927351951598,0.06796065326213836,0.02797707353591919,0.052645781764984134,0.012588505670428275
22,0.05517558241724968,0.015130134619474411,0.055081946965456006,0.015017863310575485,0.05270028954744339,0.01263037902891636
